time,cpu@tsung_controller@tsung-master-0.tsung-master.tsung.svc.cluster.local 
0,7.373272330813056 
10,22.469252601702934 
20,19.223484848484848 
30,24.833174451858913 
40,24.262607040913416 
50,23.371647509578544 
60,21.05011933174224 
70,21.398002853067048 
80,23.355576739752145 
100,20.670127418593676 
110,25.344745601521634 
120,21.896792189679218 
130,26.285714285714285 
140,19.083608880491262 
150,26.29576795054684 
160,20.441729323308273 
170,25.441527446300714 
180,19.961886612672703 
190,22.296650717703347 
200,22.55603242727706 
220,24.258125294394723 
230,31.57394198763671 
240,20.982986767485823 
250,24.576271186440678 
260,25.723777883246324 
270,19.410085632730734 
280,25.740210124164282 
290,20.113851992409867 
300,25.357483317445183 
310,19.71563981042654 
320,23.950381679389313 
330,22.185273159144895 
350,25.43818095689247 
360,22.454804947668887 
370,24.145999064108565 
380,23.39924670433145 
390,26.11403929084811 
400,23.200757575757574 
410,20.928030303030305 
420,26.6824644549763 
430,22.24824355971897 
440,24.916147580258745 
450,23.649289099526065 
470,21.425200566304863 
480,25.72240644244434 
490,21.136683889149836 
500,26.22641509433962 
510,21.6379711493718 
520,25.261158594491928 
530,20.459990416866315 
540,24.003795066413662 
550,31.61904761904762 
560,29.938708156529938 
570,25.940028557829603 
580,18.752974773917185 
600,27.26843100189036 
610,19.142857142857142 
620,26.45131086142322 
630,22.03309692671395 
640,24.416944312232268 
650,21.84284377923293 
660,24.088973024136298 
670,20.73403241182078 
680,26.71719564187589 
690,20.625291647223516 
700,25.653206650831358 
720,21.761658031088082 
730,23.33175579744439 
740,26.921285514671634 
750,22.850467289719624 
760,24.976348155156103 
770,20.754716981132077 
780,24.620493358633777 
790,27.18585762064023 
800,26.765113059529305 
810,25.53393450403417 
820,24.39487422876127 
840,20.665083135391924 
850,25.829383886255926 
860,21.77191328934967 
870,25.405147759771214 
880,19.820245979186378 
890,26.049618320610683 
900,19.364024679639297 
910,26.895565092989987 
920,19.790176442536957 
930,26.888361045130644 
940,24.52741020793951 
960,22.248576850094874 
970,26.4026402640264 
980,21.75339896858884 
990,27.406353722143194 
1000,20.793950850661624 
1010,24.298621017593913 
1020,22.27954971857411 
1030,22.861216730038024 
1040,26.258309591642927 
1050,20.410109680495946 
1060,26.119754832626118 
1070,20.04705882352941 
1090,23.72159090909091 
1100,24.216524216524217 
1110,23.421300659754948 
1120,37.3155640171347 
1130,20.70921985815603 
1140,26.033254156769598 
1150,24.73317865429234 
1160,18.580276322058122 
1170,25.647058823529413 
1180,19.677572309151255 
1190,25.756143667296787 
1210,23.40623545835272 
1220,21.09004739336493 
1230,27.16222533894343 
1240,20.511605873993368 
1250,29.29669306008384 
1260,24.666666666666668 
1270,21.306818181818183 
1280,26.413301662707838 
1290,22.547169811320757 
1300,23.294117647058822 
1310,25.741176470588233 
1330,22.17068645640074 
1340,23.11320754716981 
1350,28.60520094562648 
1360,27.4906015037594 
1370,29.5260663507109 
1380,20.113582584003787 
1390,24.09351145038168 
1400,25.671219971738108 
1410,20.18957345971564 
1420,24.24098671726755 
1430,24.299065420560748 
1440,23.750594954783434 
1460,26.480341070582664 
1470,21.53267512929008 
1480,26.367461430575034 
1490,21.41176470588235 
1500,22.179914326511184 
1510,23.75769048745859 
1520,20.837297811607993 
1530,25.62885619364025 
1540,25.04752851711027 
1549,16.25824693685203 
