time,cpu@tsung_controller@tsung-master-0.tsung-master.tsung.svc.cluster.local 
0,7.411883857711056 
10,23.31288343558282 
20,23.31288343558282 
30,24.1674595623216 
40,24.976258309591643 
50,24.976258309591643 
60,35.29135338345865 
70,35.29135338345865 
80,35.29135338345865 
90,35.29135338345865 
110,35.29135338345865 
120,35.29135338345865 
130,35.29135338345865 
140,35.29135338345865 
150,35.29135338345865 
160,35.29135338345865 
170,35.29135338345865 
180,35.29135338345865 
190,35.29135338345865 
200,35.29135338345865 
210,35.29135338345865 
230,35.29135338345865 
240,35.29135338345865 
250,35.29135338345865 
260,35.29135338345865 
270,35.29135338345865 
280,35.29135338345865 
290,35.29135338345865 
300,35.29135338345865 
310,35.29135338345865 
320,35.29135338345865 
330,35.29135338345865 
350,35.29135338345865 
360,35.29135338345865 
370,35.29135338345865 
380,35.29135338345865 
390,35.29135338345865 
400,35.29135338345865 
410,35.29135338345865 
420,35.29135338345865 
430,35.29135338345865 
440,35.29135338345865 
450,35.29135338345865 
470,35.29135338345865 
480,35.29135338345865 
490,35.29135338345865 
500,35.29135338345865 
510,35.29135338345865 
520,35.29135338345865 
530,35.29135338345865 
540,35.29135338345865 
550,35.29135338345865 
560,35.29135338345865 
570,35.29135338345865 
590,35.29135338345865 
600,35.29135338345865 
610,35.29135338345865 
620,35.29135338345865 
630,35.29135338345865 
640,35.29135338345865 
650,35.29135338345865 
660,35.29135338345865 
670,35.29135338345865 
680,35.29135338345865 
690,35.29135338345865 
700,35.29135338345865 
720,35.29135338345865 
730,35.29135338345865 
740,35.29135338345865 
750,35.29135338345865 
760,35.29135338345865 
770,35.29135338345865 
780,35.29135338345865 
790,35.29135338345865 
800,35.29135338345865 
810,35.29135338345865 
830,35.29135338345865 
840,35.29135338345865 
850,35.29135338345865 
860,35.29135338345865 
870,35.29135338345865 
880,35.29135338345865 
890,35.29135338345865 
900,35.29135338345865 
910,35.29135338345865 
920,35.29135338345865 
930,35.29135338345865 
940,35.29135338345865 
960,35.29135338345865 
970,35.29135338345865 
980,35.29135338345865 
990,35.29135338345865 
1000,35.29135338345865 
1010,35.29135338345865 
1020,35.29135338345865 
1030,35.29135338345865 
1040,35.29135338345865 
1050,35.29135338345865 
1060,35.29135338345865 
1080,35.29135338345865 
1090,35.29135338345865 
1100,35.29135338345865 
1110,35.29135338345865 
1120,35.29135338345865 
1130,35.29135338345865 
1140,35.29135338345865 
1150,35.29135338345865 
1160,35.29135338345865 
1170,35.29135338345865 
1180,35.29135338345865 
